a	b	r	nb	Figure_of_merit
0.341308594	0.873535156	5	3	0.234618656
1.776855469	0.981933594	5	3	0.242833443
2.881347656	0.467285156	5	3	0.234115667
2.705566406	0.371582031	5	3	0.238019084
0.868652344	0.260253906	5	3	0.230627925
1.105957031	0.743652344	5	3	0.245722255
1.838378906	0.393066406	5	3	0.239759422
1.390136719	0.167480469	5	3	0.24214655
2.954589844	0.877441406	5	3	0.231171585
0.247558594	0.389160156	5	3	0.232064227
1.270019531	0.763183594	5	3	0.242212991
0.341308594	0.560058594	5	3	0.233198223
0.317871094	0.553222656	5	3	0.230736619
1.117675781	0.946777344	5	3	0.247394994
0.856933594	0.764160156	5	3	0.241947272
2.219238281	0.174316406	5	3	0.238129087
1.498535156	0.269042969	5	3	0.239825607
2.116699219	0.040527344	5	3	0.236130085
0.511230469	0.168457031	5	3	0.229954454
1.835449219	0.086425781	5	3	0.240907634
2.213378906	0.456542969	5	3	0.238591314
2.324707031	0.274902344	5	3	0.236722522
0.229980469	0.622558594	5	3	0.231606859
0.757324219	0.195800781	5	3	0.23398452
0.622558594	0.029785156	5	3	0.231062815
0.487792969	0.965332031	5	3	0.23883357
2.465332031	0.256347656	5	3	0.237733168
2.219238281	0.298339844	5	3	0.240399509
1.650878906	0.330566406	5	3	0.242102261
0.080566406	0.746582031	5	3	0.232870895
0.402832031	0.661621094	5	3	0.232325734
0.747070313	0.625976563	5	3	0.235954658
1.765136719	0.032714844	5	3	0.238085084
1.451660156	0.679199219	5	3	0.245655439
0.364746094	0.849121094	5	3	0.231977083
1.149902344	0.416503906	5	3	0.241106579
1.006347656	0.890136719	5	3	0.24940822
1.773925781	0.540527344	5	3	0.240244944
0.221191406	0.812011719	5	3	0.234071949
2.257324219	0.375488281	5	3	0.235187746
1.908691406	0.480957031	5	3	0.241172908
2.731933594	0.217285156	5	3	0.234815589
0.171386719	0.344238281	5	3	0.234553026
0.730957031	0.868652344	5	3	0.243010829
1.735839844	0.111816406	5	3	0.238547277
1.185058594	0.592285156	5	3	0.243343565
0.092285156	0.476074219	5	3	0.234706174
0.877441406	0.905761719	5	3	0.247529007
2.430175781	0.192871094	5	3	0.235143951
0.804199219	0.742675781	5	3	0.238063083
2.937011719	0.641113281	5	3	0.233329203
2.573730469	0.355957031	5	3	0.236415262
1.296386719	0.469238281	5	3	0.242279438
0.575683594	0.093261719	5	3	0.231041063
2.620605469	0.840332031	5	3	0.236832295
0.713378906	0.522949219	5	3	0.230280235
1.536621094	0.272949219	5	3	0.241703796
1.662597656	0.167480469	5	3	0.241239244
1.056152344	0.620605469	5	3	0.240642473
1.480957031	0.052246094	5	3	0.23577928
2.913574219	0.065917969	5	3	0.234706174
0.268066406	0.434082031	5	3	0.231498011
2.857910156	0.647949219	5	3	0.232740012
2.078613281	0.310058594	5	3	0.237931096
1.451660156	0.303222656	5	3	0.241128687
1.943847656	0.948730469	5	3	0.243521097
2.904785156	0.413574219	5	3	0.233001805
0.364746094	0.756347656	5	3	0.23510016
0.241699219	0.165527344	5	3	0.23324188
0.092285156	0.693847656	5	3	0.232827264
0.780761719	0.370605469	5	3	0.232761824
1.662597656	0.167480469	5	3	0.23784312
1.504394531	0.341308594	5	3	0.241106579
0.804199219	0.228027344	5	3	0.231628631
2.116699219	0.805175781	5	3	0.240797136
2.878417969	0.066894531	5	3	0.236503035
1.486816406	0.572753906	5	3	0.240819234
2.822753906	0.658691406	5	3	0.233351036
0.692871094	0.178222656	5	3	0.229043184
0.906738281	0.235839844	5	3	0.232870895
0.104003906	0.726074219	5	3	0.232761824
2.784667969	0.480957031	5	3	0.233656775
0.019042969	0.926269531	5	3	0.23599851
2.011230469	0.863769531	5	3	0.237051899
0.569824219	0.437988281	5	3	0.230063029
0.604980469	0.247558594	5	3	0.22926003
0.470214844	0.486816406	5	3	0.231737501
1.309570313	0.002929688	5	3	0.234596778
1.873535156	0.507324219	5	3	0.243854105
1.006347656	0.890136719	5	3	0.24476524
1.577636719	0.773925781	5	3	0.243232633
1.161621094	0.021972656	5	3	0.232609157
2.251464844	0.831542969	5	3	0.237491341
0.432128906	0.550292969	5	3	0.230019596
0.317871094	0.303222656	5	3	0.232740012
2.096191406	0.604980469	5	3	0.240333262
0.241699219	0.180175781	5	3	0.233613088
2.573730469	0.355957031	5	3	0.237711179
2.529785156	0.788574219	5	3	0.233744156
2.031738281	0.184082031	5	3	0.238063083
1.158691406	0.167480469	5	3	0.235801199
1.920410156	0.531738281	5	3	0.239693244
1.993652344	0.683105469	5	3	0.239296323
2.213378906	0.018066406	5	3	0.237601251
1.976074219	0.378417969	5	3	0.242456666
0.168457031	0.553222656	5	3	0.231781054
1.211425781	0.599121094	5	3	0.24558863
1.185058594	0.592285156	5	3	0.243033006
1.264160156	0.097167969	5	3	0.233547565
1.911621094	0.834472656	5	3	0.240002136
2.588378906	0.143066406	5	3	0.234028233
2.600097656	0.921386719	5	3	0.232107804
0.713378906	0.832519531	5	3	0.242700437
2.825683594	0.311035156	5	3	0.236020437
0.634277344	0.540527344	5	3	0.232740012
1.387207031	0.708496094	5	3	0.244876445
1.914550781	0.083496094	5	3	0.240156639
1.416503906	0.941894531	5	3	0.242257288
1.296386719	0.501464844	5	3	0.242678272
0.575683594	0.545410156	5	3	0.230736619
0.229980469	0.137207031	5	3	0.234356176
2.474121094	0.209472656	5	3	0.238415187
1.943847656	0.952636719	5	3	0.240311182
0.634277344	0.540527344	5	3	0.235034478
1.478027344	0.869628906	5	3	0.242279438
2.020019531	0.013183594	5	3	0.238019084
1.272949219	0.398925781	5	3	0.238459214
2.065429688	0.065429688	5	3	0.241681667
2.362792969	0.582519531	5	3	0.234574902
0.016113281	0.622558594	5	3	0.233678619
1.926269531	0.731933594	5	3	0.241217131
2.778808594	0.982910156	5	3	0.235494396
1.858886719	0.031738281	5	3	0.239781483
1.952636719	0.398925781	5	3	0.237139762
1.952636719	0.854980469	5	3	0.241681667
0.417480469	0.522949219	5	3	0.229693953
2.652832031	0.180175781	5	3	0.233394703
2.626464844	0.456542969	5	3	0.238657374
1.967285156	0.925292969	5	3	0.242102261
2.834472656	0.933105469	5	3	0.232827264
0.575683594	0.061035156	5	3	0.230410596
1.185058594	0.890136719	5	3	0.244898688
1.820800781	0.802246094	5	3	0.239164073
0.124511719	0.008300781	5	3	0.232696391
0.098144531	0.435058594	5	3	0.234487402
2.901855469	0.660644531	5	3	0.23398452
0.241699219	0.180175781	5	3	0.234903135
0.622558594	0.029785156	5	3	0.229021503
0.575683594	0.545410156	5	3	0.232718201
2.503417969	0.637207031	5	3	0.236459147
1.539550781	0.708496094	5	3	0.244365065
0.042480469	0.949707031	5	3	0.23599851
1.246582031	0.134277344	5	3	0.238283124
0.124511719	0.008300781	5	3	0.233372869
1.281738281	0.736816406	5	3	0.245722255
0.777832031	0.805175781	5	3	0.241836589
1.416503906	0.972167969	5	3	0.241327703
2.022949219	0.266113281	5	3	0.240620381
0.071777344	0.213378906	5	3	0.233875252
0.648925781	0.713378906	5	3	0.236086224
1.185058594	0.890136719	5	3	0.247573685
0.391113281	0.247558594	5	3	0.231650403
1.999511719	0.142089844	5	3	0.2384372
1.309570313	0.188476563	5	3	0.236634718
1.196777344	0.978027344	5	3	0.24389852
0.215332031	0.742675781	5	3	0.233525725
0.684082031	0.071777344	5	3	0.229715657
0.080566406	0.526855469	5	3	0.233678619
2.723144531	0.170410156	5	3	0.239560909
1.176269531	0.798339844	5	3	0.245455033
2.620605469	0.513183594	5	3	0.235757361
1.091308594	0.170410156	5	3	0.233656775
1.773925781	0.540527344	5	3	0.241548907
1.164550781	0.462402344	5	3	0.23823911
1.308105469	0.316894531	5	3	0.240708753
2.573730469	0.403808594	5	3	0.236832295
0.127441406	0.761230469	5	3	0.232870895
2.626464844	0.018066406	5	3	0.234728056
0.019042969	0.926269531	5	3	0.235866962
1.003417969	0.137207031	5	3	0.234421786
2.726074219	0.414550781	5	3	0.23431244
2.216308594	0.435058594	5	3	0.240311182
2.909179688	0.346679688	5	3	0.233482048
1.709472656	0.451660156	5	3	0.241725926
0.730957031	0.195800781	5	3	0.233132743
0.757324219	0.195800781	5	3	0.232456528
0.124511719	0.008300781	5	3	0.232630964
0.663574219	0.477050781	5	3	0.233198223
1.976074219	0.531738281	5	3	0.237007972
0.054199219	0.922363281	5	3	0.235582039
0.317871094	0.679199219	5	3	0.231955299
0.982910156	0.719238281	5	3	0.242722603
2.957519531	0.123535156	5	3	0.230606189
2.488769531	0.029785156	5	3	0.23453115
0.634277344	0.588378906	5	3	0.234946913
2.939941406	0.213378906	5	3	0.229607144
0.982910156	0.065917969	5	3	0.231585088
2.195800781	0.868652344	5	3	0.235910808
1.943847656	0.029785156	5	3	0.237271581
0.268066406	0.265136719	5	3	0.232914528
2.802246094	0.476074219	5	3	0.235297247
1.633300781	0.104003906	5	3	0.239428602
0.974121094	0.771972656	5	3	0.243033006
2.434570313	0.813476563	5	3	0.236634718
1.428222656	0.008300781	5	3	0.234574902
1.006347656	0.592285156	5	3	0.239252237
1.428222656	0.008300781	5	3	0.231606859
1.519042969	0.202636719	5	3	0.237865113
2.627929688	0.813476563	5	3	0.237425405
1.185058594	0.592285156	5	3	0.241681667
2.939941406	0.823730469	5	3	0.232347531
0.736816406	0.370605469	5	3	0.231019312
1.718261719	0.977050781	5	3	0.240664565
2.456542969	0.265136719	5	3	0.236964048
2.784667969	0.999511719	5	3	0.233263709
2.627929688	0.127929688	5	3	0.236108154
0.757324219	0.868652344	5	3	0.247394994
1.029785156	0.756347656	5	3	0.246257043
2.438964844	0.705566406	5	3	0.237997086
1.416503906	0.877441406	5	3	0.241239244
2.213378906	0.456542969	5	3	0.240973942
2.260253906	0.628417969	5	3	0.237513321
0.071777344	0.823730469	5	3	0.23577928
1.231933594	0.717285156	5	3	0.242368046
0.487792969	0.108886719	5	3	0.231041063
0.701660156	0.534667969	5	3	0.23324188
1.103027344	0.119628906	5	3	0.232827264
0.906738281	0.235839844	5	3	0.233482048
2.140136719	0.812988281	5	3	0.239119996
2.310058594	0.765136719	5	3	0.238371163
2.904785156	0.413574219	5	3	0.233263709
0.692871094	0.614746094	5	3	0.237007972
0.593261719	0.859863281	5	3	0.236305563
2.910644531	0.122558594	5	3	0.23280545
1.062011719	0.651855469	5	3	0.244453971
0.634277344	0.588378906	5	3	0.232740012
2.137207031	0.458496094	5	3	0.237601251
1.773925781	0.540527344	5	3	0.242833443
1.308105469	0.316894531	5	3	0.239582963
2.957519531	0.204589844	5	3	0.233351036
2.655761719	0.797363281	5	3	0.235187746
2.975097656	0.398925781	5	3	0.232107804
1.920410156	0.378417969	5	3	0.243920728
2.169433594	0.029785156	5	3	0.240156639
1.498535156	0.382324219	5	3	0.243254818
2.333496094	0.412597656	5	3	0.237117795
0.232910156	0.272949219	5	3	0.233634931
2.755371094	0.240722656	5	3	0.233634931
1.759277344	0.415527344	5	3	0.241770189
0.927246094	0.661621094	5	3	0.241526783
2.359863281	0.168457031	5	3	0.236305563
1.797363281	0.355957031	5	3	0.243010829
1.548339844	0.940917969	5	3	0.242301589
0.933105469	0.288574219	5	3	0.232194967
2.400878906	0.895019531	5	3	0.236568873
0.191894531	0.563964844	5	3	0.231280375
0.780761719	0.289550781	5	3	0.233962665
2.081542969	0.059082031	5	3	0.237799137
0.722167969	0.410644531	5	3	0.230388867
0.317871094	0.303222656	5	3	0.232958165
2.169433594	0.294433594	5	3	0.23784312
1.574707031	0.770996094	5	3	0.245855909
2.239746094	0.413574219	5	3	0.238855598
0.514160156	0.347167969	5	3	0.228869762
1.416503906	0.972167969	5	3	0.243099541
2.137207031	0.837402344	5	3	0.238767491
1.794433594	0.169433594	5	3	0.241239244
2.878417969	0.066894531	5	3	0.230910569
0.868652344	0.462402344	5	3	0.233940811
0.098144531	0.795410156	5	3	0.235187746
2.066894531	0.031738281	5	3	0.240775039
1.313964844	0.144042969	5	3	0.23815109
2.465332031	0.849121094	5	3	0.238679396
1.914550781	0.582519531	5	3	0.24163741
1.668457031	0.883300781	5	3	0.239516803
2.670410156	0.335449219	5	3	0.235735443
0.982910156	0.065917969	5	3	0.23075836
2.837402344	0.104003906	5	3	0.23405009
1.973144531	0.920410156	5	3	0.239406554
0.634277344	0.588378906	5	3	0.233372869
1.973144531	0.560058594	5	3	0.240289102
0.807128906	0.804199219	5	3	0.243476709
2.737792969	0.708496094	5	3	0.233198223
0.429199219	0.297363281	5	3	0.230215065
2.837402344	0.431152344	5	3	0.236305563
1.354980469	0.960449219	5	3	0.245989592
1.501464844	0.081542969	5	3	0.238723442
1.393066406	0.390136719	5	3	0.239957999
2.600097656	0.773925781	5	3	0.23617395
1.091308594	0.810058594	5	3	0.246078729
2.611816406	0.447753906	5	3	0.235319149
1.577636719	0.729980469	5	3	0.240752943
1.319824219	0.687988281	5	3	0.246569215
0.871582031	0.023925781	5	3	0.231193341
2.802246094	0.693847656	5	3	0.235122055
0.317871094	0.989746094	5	3	0.238591314
1.894042969	0.051269531	5	3	0.239340413
1.056152344	0.572753906	5	3	0.240156639
0.306152344	0.370605469	5	3	0.231454478
1.428222656	0.839355469	5	3	0.246056444
1.059082031	0.880371094	5	3	0.247663049
2.362792969	0.083496094	5	3	0.235582039
1.864746094	0.788574219	5	3	0.240178714
0.016113281	0.137207031	5	3	0.233067271
0.145019531	0.142089844	5	3	0.234159389
2.434570313	0.813476563	5	3	0.237865113
0.124511719	0.839355469	5	3	0.235122055
0.317871094	0.553222656	5	3	0.230540984
0.016113281	0.622558594	5	3	0.233787852
1.246582031	0.134277344	5	3	0.236942087
0.021972656	0.124511719	5	3	0.232958165
0.525878906	0.019042969	5	3	0.231802832
1.993652344	0.885253906	5	3	0.242789105
1.533691406	0.855957031	5	3	0.243188266
1.258300781	0.613769531	5	3	0.239208153
0.364746094	0.288574219	5	3	0.231563318
2.011230469	0.804199219	5	3	0.238085084
1.709472656	0.437011719	5	3	0.242279438
0.558105469	0.700683594	5	3	0.23648109
2.348144531	0.657714844	5	3	0.23883357
1.773925781	0.588378906	5	3	0.24163741
0.429199219	0.297363281	5	3	0.230606189
0.511230469	0.341308594	5	3	0.229021503
1.812011719	0.516113281	5	3	0.241925134
2.579589844	0.502441406	5	3	0.236788383
2.488769531	0.294433594	5	3	0.238019084
2.687988281	0.700683594	5	3	0.234006376
2.939941406	0.823730469	5	3	0.231824611
0.033691406	0.432128906	5	3	0.235319149
2.125488281	0.840332031	5	3	0.237337501
1.504394531	0.876464844	5	3	0.241814455
2.913574219	0.719238281	5	3	0.232064227
2.954589844	0.972167969	5	3	0.233307371
2.614746094	0.006347656	5	3	0.234246842
1.211425781	0.978027344	5	3	0.244453971
2.327636719	0.125488281	5	3	0.23637138
1.390136719	0.836425781	5	3	0.24467629
2.031738281	0.981933594	5	3	0.235428673
2.271972656	0.289550781	5	3	0.240068347
1.914550781	0.083496094	5	3	0.237799137
2.236816406	0.965332031	5	3	0.239053886
0.836425781	0.224121094	5	3	0.232761824
2.529785156	0.256347656	5	3	0.234640534
1.144042969	0.746582031	5	3	0.246970809
2.169433594	0.029785156	5	3	0.240333262
1.615722656	0.093261719	5	3	0.236020437
2.863769531	0.654785156	5	3	0.232587351
0.695800781	0.927246094	5	3	0.244498428
0.933105469	0.941894531	5	3	0.243210449
0.092285156	0.297363281	5	3	0.235625865
2.065429688	0.625976563	5	3	0.241725926
1.794433594	0.654785156	5	3	0.238679396
0.747070313	0.625976563	5	3	0.235888885
2.705566406	0.202636719	5	3	0.236503035
2.380371094	0.240722656	5	3	0.237711179
2.348144531	0.657714844	5	3	0.235735443
1.554199219	0.925292969	5	3	0.245744529
0.092285156	0.050292969	5	3	0.233547565
0.394042969	0.827636719	5	3	0.232434727
1.735839844	0.235839844	5	3	0.238657374
1.832519531	0.329589844	5	3	0.242478823
2.652832031	0.165527344	5	3	0.233918957
0.549316406	0.885253906	5	3	0.239560909
1.548339844	0.658691406	5	3	0.246948491
0.648925781	0.415527344	5	3	0.232870895
1.662597656	0.836425781	5	3	0.246569215
1.041503906	0.316894531	5	3	0.236876209
2.778808594	0.122558594	5	3	0.234399915
0.235839844	0.971191406	5	3	0.235319149
1.533691406	0.624511719	5	3	0.241792322
1.428222656	0.839355469	5	3	0.243587684
0.382324219	0.070800781	5	3	0.232129594
0.725097656	0.046386719	5	3	0.230540984
2.904785156	0.131347656	5	3	0.235428673
0.927246094	0.443847656	5	3	0.231628631
0.736816406	0.822753906	5	3	0.246480007
1.309570313	0.188476563	5	3	0.235866962
2.096191406	0.744628906	5	3	0.236415262
2.333496094	0.475097656	5	3	0.236766429
1.858886719	0.688964844	5	3	0.240178714
0.124511719	0.839355469	5	3	0.235297247
2.286621094	0.709472656	5	3	0.239296323
2.802246094	0.693847656	5	3	0.235669694
0.171386719	0.805175781	5	3	0.233918957
0.514160156	0.616699219	5	3	0.230997562
1.144042969	0.577636719	5	3	0.244342841
2.687988281	0.652832031	5	3	0.237623235
0.168457031	0.989746094	5	3	0.234946913
1.697753906	0.319824219	5	3	0.242124405
1.920410156	0.378417969	5	3	0.237293554
1.615722656	0.195800781	5	3	0.240421592
0.944824219	0.056152344	5	3	0.233110918
2.310058594	0.467285156	5	3	0.238701419
2.614746094	0.099121094	5	3	0.232958165
1.668457031	0.056152344	5	3	0.234881248
2.110839844	0.360839844	5	3	0.241615283
1.615722656	0.545410156	5	3	0.243010829
1.501464844	0.143066406	5	3	0.23927428
2.239746094	0.131347656	5	3	0.2384372
0.752929688	0.188476563	5	3	0.229476953
0.458496094	0.787597656	5	3	0.23405009
2.910644531	0.122558594	5	3	0.233744156
2.236816406	0.108886719	5	3	0.23716173
1.229003906	0.601074219	5	3	0.24400957
0.747070313	0.065429688	5	3	0.229520347
1.211425781	0.441894531	5	3	0.241902996
2.831542969	0.864746094	5	3	0.233416538
1.577636719	0.773925781	5	3	0.24214655
2.468261719	0.227050781	5	3	0.237315527
0.695800781	0.926269531	5	3	0.241792322
2.228027344	0.604980469	5	3	0.239009816
0.426269531	0.231933594	5	3	0.231519779
1.659667969	0.348144531	5	3	0.243232633
2.831542969	0.613769531	5	3	0.235253444
1.246582031	0.398925781	5	3	0.238745466
0.971191406	0.479980469	5	3	0.236195884
0.622558594	0.952636719	5	3	0.243010829
2.415527344	0.307128906	5	3	0.239980067
2.011230469	0.863769531	5	3	0.24108447
1.615722656	0.651855469	5	3	0.24456512
1.164550781	0.462402344	5	3	0.237777146
0.402832031	0.443847656	5	3	0.230106464
2.348144531	0.812988281	5	3	0.235494396
1.313964844	0.330566406	5	3	0.24188086
2.617675781	0.755371094	5	3	0.237931096
0.391113281	0.262207031	5	3	0.23169395
1.009277344	0.650878906	5	3	0.240752943
1.428222656	0.839355469	5	3	0.240841333
2.909179688	0.157226563	5	3	0.232958165
0.238769531	0.360839844	5	3	0.232783636
2.434570313	0.127929688	5	3	0.235713526
0.752929688	0.002929688	5	3	0.229650547
1.773925781	0.588378906	5	3	0.242545299
1.870605469	0.254394531	5	3	0.243277004
0.906738281	0.111816406	5	3	0.234159389
0.830566406	0.496582031	5	3	0.237733168
1.419433594	0.437011719	5	3	0.243587684
2.726074219	0.274902344	5	3	0.232129594
2.409667969	0.855957031	5	3	0.239142034
1.724121094	0.521972656	5	3	0.24407621
1.041503906	0.347167969	5	3	0.237491341
0.054199219	0.425292969	5	3	0.235122055
0.232910156	0.646972656	5	3	0.231410948
1.272949219	0.134277344	5	3	0.235823119
2.699707031	0.895996094	5	3	0.233394703
2.931152344	0.745605469	5	3	0.234771821
1.838378906	0.831542969	5	3	0.244609586
2.400878906	0.960449219	5	3	0.236261689
0.897949219	0.509277344	5	3	0.233875252
1.590820313	0.346679688	5	3	0.241305587
2.723144531	0.032714844	5	3	0.235012586
0.487792969	0.965332031	5	3	0.242700437
1.797363281	0.403808594	5	3	0.241150797
2.957519531	0.575683594	5	3	0.231672176
1.519042969	0.371582031	5	3	0.238305133
1.337402344	0.291503906	5	3	0.235231544
0.019042969	0.927246094	5	3	0.236042365
2.503417969	0.599121094	5	3	0.232151384
2.600097656	0.729980469	5	3	0.235494396
0.807128906	0.863769531	5	3	0.244453971
2.377441406	0.405761719	5	3	0.238327142
0.543457031	0.178222656	5	3	0.230171622
2.257324219	0.534667969	5	3	0.235516306
2.040527344	0.432128906	5	3	0.239119996
0.558105469	0.652832031	5	3	0.231302135
0.145019531	0.203613281	5	3	0.234093808
